filial_venda;ano_mes;venda_mensal;venda_anterior;crescimento_percentual;crescimento_percentual_br;rank_crescimento
1093;2022-09;75363.46;64299.0;17.21;17,21;3
1093;2023-06;80036.58;73559.17;8.81;8,81;4
1093;2023-01;97253.69;95122.51;2.24;2,24;5
1094;2022-11;122334.94;77774.96;57.29;57,29;1
1094;2022-10;77774.96;60097.37;29.41;29,41;2
1094;2023-03;88914.89;74543.12;19.28;19,28;3
1094;2023-05;83634.78;73231.78;14.21;14,21;4
1094;2023-06;77818.87;83634.78;-6.95;-6,95;5
1095;2022-11;82911.17;54371.93;52.49;52,49;1
1095;2022-10;54371.93;42259.86;28.66;28,66;2
1095;2023-03;43493.06;37459.53;16.11;16,11;3
1095;2023-06;52257.73;45773.73;14.17;14,17;4
1095;2023-04;45049.64;43493.06;3.58;3,58;5
1096;2023-05;91923.85;53865.37;70.65;70,65;1
1096;2022-11;131731.29;83789.56;57.22;57,22;2
1096;2022-10;83789.56;62816.89;33.39;33,39;3
1096;2023-06;105987.68;91923.85;15.3;15,30;4
1096;2023-04;53865.37;52252.08;3.09;3,09;5
1097;2022-08;52697.97;17904.18;194.33;194,33;1
1097;2022-11;118109.07;68734.22;71.83;71,83;2
1097;2022-10;68734.22;47116.25;45.88;45,88;3
1097;2023-06;69938.12;49576.99;41.07;41,07;4
1097;2023-03;79610.63;60475.62;31.64;31,64;5
1098;2022-11;129953.88;91420.57;42.15;42,15;1
1098;2022-10;91420.57;69318.23;31.89;31,89;2
1098;2023-03;90532.0;69212.04;30.8;30,80;3
1098;2023-05;86815.39;79715.75;8.91;8,91;4
1098;2023-01;97587.54;97295.77;0.3;0,30;5
1099;2023-03;36558.51;14064.84;159.93;159,93;1
1099;2022-11;58918.62;32252.1;82.68;82,68;2
1099;2022-10;32252.1;22342.41;44.35;44,35;3
1099;2023-06;55440.86;45046.15;23.08;23,08;4
1099;2023-04;41053.92;36558.51;12.3;12,30;5
1100;2022-11;80223.6;49975.46;60.53;60,53;1
1100;2023-03;42872.33;29029.38;47.69;47,69;2
1100;2023-05;48090.82;39828.7;20.74;20,74;3
1100;2023-06;55063.2;48090.82;14.5;14,50;4
1100;2022-10;49975.46;43954.5;13.7;13,70;5
1101;2022-09;46923.53;25992.2;80.53;80,53;1
1101;2022-10;70075.43;46923.53;49.34;49,34;2
1101;2022-11;99366.67;70075.43;41.8;41,80;3
1101;2023-05;91989.1;67493.77;36.29;36,29;4
1101;2023-01;90296.41;87135.95;3.63;3,63;5
1102;2023-03;65841.37;39294.87;67.56;67,56;1
1102;2022-11;75383.77;57417.38;31.29;31,29;2
1102;2022-10;57417.38;46858.1;22.53;22,53;3
1102;2022-09;46858.1;38991.42;20.18;20,18;4
1102;2023-05;64433.89;54329.67;18.6;18,60;5
1103;2022-11;71903.58;44456.72;61.74;61,74;1
1103;2023-06;68555.3;46678.76;46.87;46,87;2
1103;2023-05;46678.76;34563.04;35.05;35,05;3
1103;2023-03;48463.04;45494.73;6.52;6,52;4
1103;2022-09;43947.3;41277.98;6.47;6,47;5
1104;2023-03;75217.09;36620.87;105.39;105,39;1
1104;2022-11;70741.99;45200.23;56.51;56,51;2
1104;2023-06;77833.8;58993.66;31.94;31,94;3
1104;2023-05;58993.66;52831.54;11.66;11,66;4
1104;2022-09;45156.87;44545.96;1.37;1,37;5
1106;2023-05;60030.41;36355.77;65.12;65,12;1
1106;2022-10;84035.31;59187.5;41.98;41,98;2
1106;2022-11;110679.63;84035.31;31.71;31,71;3
1106;2023-06;75959.12;60030.41;26.53;26,53;4
1106;2022-09;59187.5;65874.36;-10.15;-10,15;5
1107;2022-09;20249.93;9094.93;122.65;122,65;1
1107;2023-04;30392.15;18785.33;61.79;61,79;2
1107;2022-10;29448.91;20249.93;45.43;45,43;3
1107;2022-11;38239.39;29448.91;29.85;29,85;4
1107;2023-03;18785.33;17026.79;10.33;10,33;5
1108;2022-10;16227.99;10793.26;50.35;50,35;1
1108;2022-11;20499.95;16227.99;26.32;26,32;2
1108;2023-03;19332.56;15335.28;26.07;26,07;3
1108;2022-08;16770.46;14827.04;13.11;13,11;4
1108;2023-01;18204.23;16389.46;11.07;11,07;5
1112;2022-11;60853.05;44568.18;36.54;36,54;1
1112;2022-09;41298.87;30445.23;35.65;35,65;2
1112;2023-06;35805.91;30039.29;19.2;19,20;3
1112;2023-05;30039.29;27030.38;11.13;11,13;4
1112;2022-10;44568.18;41298.87;7.92;7,92;5
1113;2022-10;66428.95;44076.73;50.71;50,71;1
1113;2023-05;59654.67;47800.49;24.8;24,80;2
1113;2022-09;44076.73;38140.29;15.56;15,56;3
1113;2022-11;75478.96;66428.95;13.62;13,62;4
1113;2023-03;55521.5;52233.25;6.3;6,30;5
1114;2022-11;90036.24;42566.67;111.52;111,52;1
1114;2023-03;85858.44;43068.36;99.35;99,35;2
1114;2023-05;51099.09;39016.62;30.97;30,97;3
1114;2023-06;65873.05;51099.09;28.91;28,91;4
1114;2023-01;83154.55;76098.64;9.27;9,27;5
1115;2022-11;32567.3;13757.73;136.72;136,72;1
1115;2023-04;18560.72;14930.26;24.32;24,32;2
1115;2023-05;22750.47;18560.72;22.57;22,57;3
1115;2022-10;13757.73;11888.41;15.72;15,72;4
1115;2023-03;14930.26;12957.6;15.22;15,22;5
1116;2022-10;66137.79;41387.11;59.8;59,80;1
1116;2023-05;61360.63;44176.46;38.9;38,90;2
1116;2022-11;91493.98;66137.79;38.34;38,34;3
1116;2022-12;92776.32;91493.98;1.4;1,40;4
1116;2023-03;59684.12;60235.89;-0.92;-0,92;5
1206;2023-03;20041.03;10489.63;91.06;91,06;1
1206;2022-11;22035.67;14991.99;46.98;46,98;2
1206;2022-10;14991.99;10914.67;37.36;37,36;3
1206;2023-05;18139.2;15135.81;19.84;19,84;4
1206;2022-09;10914.67;9915.61;10.08;10,08;5
1207;2022-11;49891.75;21627.02;130.69;130,69;1
1207;2023-03;45307.6;19962.49;126.96;126,96;2
1207;2023-06;44493.86;25920.84;71.65;71,65;3
1207;2022-10;21627.02;17437.06;24.03;24,03;4
1207;2023-02;19962.49;16891.03;18.18;18,18;5
1208;2022-12;77375.65;57409.68;34.78;34,78;1
1208;2022-09;56841.89;42284.9;34.43;34,43;2
1208;2022-10;74792.22;56841.89;31.58;31,58;3
1208;2023-06;64323.25;54178.08;18.73;18,73;4
1208;2023-05;54178.08;45731.56;18.47;18,47;5
1210;2023-03;9966.46;5258.01;89.55;89,55;1
1210;2023-04;15614.52;9966.46;56.67;56,67;2
1210;2022-11;10424.85;7682.35;35.7;35,70;3
1210;2022-08;13786.0;12117.86;13.77;13,77;4
1210;2023-01;8225.57;8282.36;-0.69;-0,69;5
1211;2023-06;26769.58;14027.62;90.83;90,83;1
1211;2022-11;31389.23;17589.81;78.45;78,45;2
1211;2022-10;17589.81;10722.12;64.05;64,05;3
1211;2023-05;14027.62;10882.25;28.9;28,90;4
1211;2023-02;14424.33;14873.23;-3.02;-3,02;5
1212;2023-03;63124.21;41697.4;51.39;51,39;1
1212;2022-11;78927.97;52784.04;49.53;49,53;2
1212;2022-10;52784.04;46814.2;12.75;12,75;3
1212;2023-05;66984.18;62821.7;6.63;6,63;4
1212;2023-04;62821.7;63124.21;-0.48;-0,48;5
1213;2023-05;22014.14;13197.13;66.81;66,81;1
1213;2022-10;20690.03;15237.26;35.79;35,79;2
1213;2022-11;25847.19;20690.03;24.93;24,93;3
1213;2022-12;31446.24;25847.19;21.66;21,66;4
1213;2023-03;14373.97;13526.0;6.27;6,27;5
1214;2022-12;71846.41;52703.9;36.32;36,32;1
1214;2023-05;64744.26;48162.97;34.43;34,43;2
1214;2022-10;42502.28;33740.95;25.97;25,97;3
1214;2022-11;52703.9;42502.28;24.0;24,00;4
1214;2023-03;52361.54;43217.08;21.16;21,16;5
1217;2023-02;18050.8;12025.82;50.1;50,10;1
1217;2023-05;21080.26;14921.74;41.27;41,27;2
1217;2022-11;27571.57;20106.72;37.13;37,13;3
1217;2022-10;20106.72;17836.43;12.73;12,73;4
1217;2023-03;19302.02;18050.8;6.93;6,93;5
1218;2022-11;51494.06;26757.6;92.45;92,45;1
1218;2023-03;45263.59;28438.59;59.16;59,16;2
1218;2023-05;33943.11;30476.81;11.37;11,37;3
1218;2022-10;26757.6;29955.81;-10.68;-10,68;4
1218;2023-06;30220.48;33943.11;-10.97;-10,97;5
1219;2022-11;31342.22;22050.79;42.14;42,14;1
1219;2023-04;21898.16;16304.04;34.31;34,31;2
1219;2023-06;23126.14;21161.34;9.28;9,28;3
1219;2022-10;22050.79;20516.29;7.48;7,48;4
1219;2022-09;20516.29;20192.75;1.6;1,60;5
1220;2022-10;13515.53;6088.01;122.0;122,00;1
1220;2023-05;6665.74;3469.23;92.14;92,14;2
1220;2023-03;3852.68;3096.89;24.4;24,40;3
1220;2022-09;6088.01;5020.86;21.25;21,25;4
1220;2022-11;13136.0;13515.53;-2.81;-2,81;5
1222;2023-03;38070.47;26933.42;41.35;41,35;1
1222;2023-05;33408.56;25110.04;33.05;33,05;2
1222;2022-11;35677.96;28641.98;24.57;24,57;3
1222;2022-10;28641.98;24700.94;15.96;15,96;4
1222;2022-12;37328.68;35677.96;4.63;4,63;5
1223;2023-05;10874.22;7980.2;36.27;36,27;1
1223;2023-03;10800.25;8746.2;23.49;23,49;2
1223;2022-10;16546.75;13621.73;21.47;21,47;3
1223;2022-09;13621.73;11401.75;19.47;19,47;4
1223;2023-06;11756.28;10874.22;8.11;8,11;5
1224;2022-11;24930.59;16756.94;48.78;48,78;1
1224;2022-10;16756.94;12139.2;38.04;38,04;2
1224;2023-03;20475.24;16674.26;22.8;22,80;3
1224;2023-01;21777.52;18383.2;18.46;18,46;4
1224;2022-08;17164.78;14750.5;16.37;16,37;5
1227;2023-01;7985.64;5001.17;59.68;59,68;1
1227;2023-02;11950.64;7985.64;49.65;49,65;2
1227;2022-11;9052.15;6159.82;46.95;46,95;3
1227;2022-10;6159.82;4245.4;45.09;45,09;4
1227;2023-04;14774.67;13269.62;11.34;11,34;5
1228;2023-06;15073.16;9267.44;62.65;62,65;1
1228;2022-12;24286.51;15036.29;61.52;61,52;2
1228;2022-11;15036.29;10281.24;46.25;46,25;3
1228;2023-04;12934.48;10368.76;24.74;24,74;4
1228;2022-08;12401.21;10782.86;15.01;15,01;5
1229;2022-11;25241.81;17453.97;44.62;44,62;1
1229;2023-03;24434.48;16932.85;44.3;44,30;2
1229;2022-12;29007.02;25241.81;14.92;14,92;3
1229;2023-05;22918.76;20312.44;12.83;12,83;4
1229;2023-06;25557.02;22918.76;11.51;11,51;5
1233;2022-09;8592.55;5428.57;58.28;58,28;1
1233;2023-05;5382.63;3824.43;40.74;40,74;2
1233;2023-01;7503.7;6180.44;21.41;21,41;3
1233;2022-10;9735.44;8592.55;13.3;13,30;4
1233;2022-12;6180.44;5520.37;11.96;11,96;5
1234;2023-03;20623.19;15231.47;35.4;35,40;1
1234;2022-10;24590.73;18669.23;31.72;31,72;2
1234;2022-09;18669.23;14630.52;27.6;27,60;3
1234;2023-04;23065.93;20623.19;11.84;11,84;4
1234;2023-05;24997.43;23065.93;8.37;8,37;5
1235;2023-03;6845.66;2862.03;139.19;139,19;1
1235;2022-10;9121.08;5348.99;70.52;70,52;2
1235;2023-04;11445.78;6845.66;67.2;67,20;3
1235;2022-11;14255.49;9121.08;56.29;56,29;4
1235;2022-12;19577.91;14255.49;37.34;37,34;5
1236;2022-09;22027.57;12835.76;71.61;71,61;1
1236;2023-04;15883.21;9511.57;66.99;66,99;2
1236;2022-11;18814.52;11837.8;58.94;58,94;3
1236;2023-01;16334.79;11458.85;42.55;42,55;4
1236;2023-03;9511.57;7371.87;29.03;29,03;5
1237;2022-10;13104.33;9725.48;34.74;34,74;1
1237;2023-03;13786.59;10284.91;34.05;34,05;2
1237;2023-05;15314.34;13490.2;13.52;13,52;3
1237;2023-01;11856.98;10876.51;9.01;9,01;4
1237;2023-06;16069.75;15314.34;4.93;4,93;5
1238;2022-12;9202.79;5949.27;54.69;54,69;1
1238;2023-06;8577.74;6023.38;42.41;42,41;2
1238;2022-11;5949.27;4229.47;40.66;40,66;3
1238;2022-08;4672.69;4149.97;12.6;12,60;4
1238;2022-10;4229.47;4186.19;1.03;1,03;5
1240;2023-06;54819.6;21586.23;153.96;153,96;1
1240;2023-03;19669.79;9967.07;97.35;97,35;2
1240;2022-11;27691.31;14161.72;95.54;95,54;3
1240;2023-01;16018.5;11802.75;35.72;35,72;4
1240;2022-09;14296.32;11274.52;26.8;26,80;5
1241;2023-03;30846.54;13767.52;124.05;124,05;1
1241;2022-11;13382.24;8321.46;60.82;60,82;2
1241;2022-12;19496.62;13382.24;45.69;45,69;3
1241;2023-01;26269.95;19496.62;34.74;34,74;4
1241;2023-06;27614.17;26192.99;5.43;5,43;5
1242;2022-11;41093.85;17717.85;131.93;131,93;1
1242;2022-10;17717.85;11874.3;49.21;49,21;2
1242;2023-06;21689.97;18040.89;20.23;20,23;3
1242;2023-03;21642.16;20122.37;7.55;7,55;4
1242;2023-05;18040.89;17454.57;3.36;3,36;5
1243;2022-11;55396.49;28627.88;93.51;93,51;1
1243;2022-10;28627.88;17661.39;62.09;62,09;2
1243;2023-04;31006.17;22875.16;35.55;35,55;3
1243;2023-05;37738.68;31006.17;21.71;21,71;4
1243;2023-06;36413.18;37738.68;-3.51;-3,51;5
1346;2022-09;4642.44;507.67;814.46;814,46;1
1346;2022-12;1839.25;1284.17;43.22;43,22;2
1346;2022-11;1284.17;1040.61;23.41;23,41;3
1346;2023-01;439.87;1839.25;-76.08;-76,08;4
1346;2022-10;1040.61;4642.44;-77.58;-77,58;5
1349;2022-09;9616.01;6207.06;54.92;54,92;1
1349;2022-11;11165.65;8297.35;34.57;34,57;2
1349;2022-12;13319.51;11165.65;19.29;19,29;3
1349;2022-10;8297.35;9616.01;-13.71;-13,71;4
1349;2022-08;6207.06;10234.49;-39.35;-39,35;5
1350;2022-11;19016.22;8045.16;136.37;136,37;1
1350;2022-12;20014.06;19016.22;5.25;5,25;2
1350;2022-10;8045.16;8973.35;-10.34;-10,34;3
1350;2022-09;8973.35;10202.66;-12.05;-12,05;4
1350;2022-08;10202.66;13943.64;-26.83;-26,83;5
1351;2022-10;2829.35;1534.87;84.34;84,34;1
1351;2022-09;1534.87;3239.54;-52.62;-52,62;2
1351;2022-08;3239.54;8449.78;-61.66;-61,66;3
1351;2022-07;8449.78;;;;4
1352;2022-11;6770.89;3042.65;122.53;122,53;1
1352;2022-10;3042.65;1491.44;104.01;104,01;2
1352;2022-12;7660.58;6770.89;13.14;13,14;3
1352;2022-08;3560.21;7496.93;-52.51;-52,51;4
1352;2022-09;1491.44;3560.21;-58.11;-58,11;5
1353;2022-11;11910.48;8497.27;40.17;40,17;1
1353;2022-10;8497.27;6276.09;35.39;35,39;2
1353;2022-09;6276.09;7033.76;-10.77;-10,77;3
1353;2022-12;6842.16;11910.48;-42.55;-42,55;4
1353;2022-08;7033.76;12718.24;-44.7;-44,70;5
1354;2022-10;4897.79;1502.28;226.02;226,02;1
1354;2022-12;5341.49;3602.13;48.29;48,29;2
1354;2022-09;1502.28;1520.01;-1.17;-1,17;3
1354;2022-11;3602.13;4897.79;-26.45;-26,45;4
1354;2023-01;2960.5;5341.49;-44.58;-44,58;5
1355;2022-10;11072.71;4020.63;175.4;175,40;1
1355;2022-11;8811.1;11072.71;-20.43;-20,43;2
1355;2022-09;4020.63;5306.74;-24.24;-24,24;3
1355;2022-12;5305.74;8811.1;-39.78;-39,78;4
1355;2022-08;5306.74;9189.59;-42.25;-42,25;5
1357;2022-09;11549.58;9036.72;27.81;27,81;1
1357;2022-11;10060.2;8687.41;15.8;15,80;2
1357;2022-08;9036.72;11136.8;-18.86;-18,86;3
1357;2022-10;8687.41;11549.58;-24.78;-24,78;4
1357;2022-12;5221.1;10060.2;-48.1;-48,10;5
1358;2022-09;5047.28;1870.21;169.88;169,88;1
1358;2022-10;2217.65;5047.28;-56.06;-56,06;2
1358;2022-08;1870.21;7434.02;-74.84;-74,84;3
1358;2022-07;7434.02;;;;4
1360;2022-11;7294.2;2411.77;202.44;202,44;1
1360;2022-09;4967.76;3495.97;42.1;42,10;2
1360;2022-08;3495.97;5619.92;-37.79;-37,79;3
1360;2022-12;4326.6;7294.2;-40.68;-40,68;4
1360;2022-10;2411.77;4967.76;-51.45;-51,45;5
1362;2022-10;3182.16;1269.63;150.64;150,64;1
1362;2022-08;2987.37;2337.34;27.81;27,81;2
1362;2022-09;1269.63;2987.37;-57.5;-57,50;3
1362;2022-07;2337.34;;;;4
1364;2022-09;6867.07;3536.7;94.17;94,17;1
1364;2022-10;9527.17;6867.07;38.74;38,74;2
1364;2022-11;8740.76;9527.17;-8.25;-8,25;3
1364;2022-12;6401.81;8740.76;-26.76;-26,76;4
1364;2022-08;3536.7;6744.35;-47.56;-47,56;5
1365;2022-11;5725.54;1674.22;241.98;241,98;1
1365;2022-09;2781.09;2850.63;-2.44;-2,44;2
1365;2022-12;5195.07;5725.54;-9.26;-9,26;3
1365;2023-01;4548.63;5195.07;-12.44;-12,44;4
1365;2022-08;2850.63;4362.19;-34.65;-34,65;5
1366;2022-11;6362.67;2490.34;155.49;155,49;1
1366;2022-08;5743.0;3798.85;51.18;51,18;2
1366;2023-01;580.71;571.84;1.55;1,55;3
1366;2022-10;2490.34;3478.45;-28.41;-28,41;4
1366;2022-09;3478.45;5743.0;-39.43;-39,43;5
1368;2022-08;25672.33;20344.74;26.19;26,19;1
1368;2022-11;23093.64;20629.54;11.94;11,94;2
1368;2022-10;20629.54;21509.7;-4.09;-4,09;3
1368;2023-01;18447.39;20500.55;-10.02;-10,02;4
1368;2022-12;20500.55;23093.64;-11.23;-11,23;5
1369;2022-07;571.73;;;;1
1370;2022-09;4204.19;1389.72;202.52;202,52;1
1370;2022-11;5520.65;3835.26;43.94;43,94;2
1370;2022-10;3835.26;4204.19;-8.78;-8,78;3
1370;2022-12;3736.7;5520.65;-32.31;-32,31;4
1370;2023-01;1583.11;3736.7;-57.63;-57,63;5
1372;2022-11;7255.31;290.06;2401.31;2.401,31;1
1372;2022-08;3099.27;1240.04;149.93;149,93;2
1372;2022-12;3454.11;7255.31;-52.39;-52,39;3
1372;2022-09;1200.82;3099.27;-61.25;-61,25;4
1372;2023-01;1272.12;3454.11;-63.17;-63,17;5
1373;2022-09;2669.16;1411.04;89.16;89,16;1
1373;2022-08;1411.04;1585.91;-11.03;-11,03;2
1373;2022-10;1009.7;2669.16;-62.17;-62,17;3
1373;2022-07;1585.91;;;;4
1374;2022-10;3402.15;1525.81;122.97;122,97;1
1374;2022-08;2172.38;1606.17;35.25;35,25;2
1374;2022-09;1525.81;2172.38;-29.76;-29,76;3
1374;2022-07;1606.17;;;;4
1375;2022-09;7229.52;6730.63;7.41;7,41;1
1375;2022-10;7425.41;7229.52;2.71;2,71;2
1375;2022-11;7416.56;7425.41;-0.12;-0,12;3
1375;2022-12;6803.17;7416.56;-8.27;-8,27;4
1375;2022-08;6730.63;7952.23;-15.36;-15,36;5
1376;2022-11;18272.22;10158.03;79.88;79,88;1
1376;2022-10;10158.03;7325.5;38.67;38,67;2
1376;2022-08;9496.95;11000.95;-13.67;-13,67;3
1376;2022-09;7325.5;9496.95;-22.86;-22,86;4
1376;2023-01;5261.29;7271.63;-27.65;-27,65;5
1378;2022-09;1108.1;303.06;265.64;265,64;1
1378;2022-10;783.69;1108.1;-29.28;-29,28;2
1378;2022-08;303.06;1110.62;-72.71;-72,71;3
1378;2022-07;1110.62;;;;4
1380;2022-12;11928.42;4791.99;148.92;148,92;1
1380;2022-11;4791.99;3095.24;54.82;54,82;2
1380;2022-09;9094.43;6644.78;36.87;36,87;3
1380;2022-08;6644.78;7180.37;-7.46;-7,46;4
1380;2022-10;3095.24;9094.43;-65.97;-65,97;5
1381;2022-10;3740.12;1769.71;111.34;111,34;1
1381;2022-09;1769.71;1928.78;-8.25;-8,25;2
1381;2022-08;1928.78;4310.06;-55.25;-55,25;3
1381;2022-07;4310.06;;;;4
1382;2022-09;3067.96;3875.54;-20.84;-20,84;1
1382;2022-08;3875.54;6158.02;-37.07;-37,07;2
1382;2022-10;891.55;3067.96;-70.94;-70,94;3
1382;2022-07;6158.02;;;;4
1383;2022-11;7263.37;3079.48;135.86;135,86;1
1383;2022-10;3079.48;2934.63;4.94;4,94;2
1383;2022-12;6730.94;7263.37;-7.33;-7,33;3
1383;2022-09;2934.63;4047.9;-27.5;-27,50;4
1383;2022-08;4047.9;5996.66;-32.5;-32,50;5
1384;2022-08;9795.37;3789.01;158.52;158,52;1
1384;2022-10;3765.61;3770.33;-0.13;-0,13;2
1384;2022-09;3770.33;9795.37;-61.51;-61,51;3
1384;2022-11;288.12;3765.61;-92.35;-92,35;4
1384;2022-07;3789.01;;;;5
1386;2022-09;4759.6;2106.64;125.93;125,93;1
1386;2022-11;6962.77;3234.24;115.28;115,28;2
1386;2022-12;6057.3;6962.77;-13.0;-13,00;3
1386;2022-10;3234.24;4759.6;-32.05;-32,05;4
1386;2023-01;1601.46;6057.3;-73.56;-73,56;5
1388;2022-10;3624.3;1353.26;167.82;167,82;1
1388;2022-08;2221.41;2451.53;-9.39;-9,39;2
1388;2022-09;1353.26;2221.41;-39.08;-39,08;3
1388;2022-11;132.63;3624.3;-96.34;-96,34;4
1388;2022-07;2451.53;;;;5
1389;2022-09;4141.25;1627.54;154.45;154,45;1
1389;2022-11;6785.85;2710.45;150.36;150,36;2
1389;2022-12;7658.09;6785.85;12.85;12,85;3
1389;2022-10;2710.45;4141.25;-34.55;-34,55;4
1389;2022-08;1627.54;4305.23;-62.2;-62,20;5
1391;2022-08;2460.01;1983.45;24.03;24,03;1
1391;2022-09;2153.63;2460.01;-12.45;-12,45;2
1391;2022-10;474.75;2153.63;-77.96;-77,96;3
1391;2022-07;1983.45;;;;4
1392;2022-10;7371.38;2523.24;192.14;192,14;1
1392;2022-08;10154.21;7968.76;27.43;27,43;2
1392;2022-12;5970.18;5261.8;13.46;13,46;3
1392;2022-11;5261.8;7371.38;-28.62;-28,62;4
1392;2023-01;3887.1;5970.18;-34.89;-34,89;5
1393;2022-11;2569.01;184.09;1295.52;1.295,52;1
1393;2022-12;3918.48;2569.01;52.53;52,53;2
1393;2023-01;3426.06;3918.48;-12.57;-12,57;3
1393;2022-08;4623.73;6295.01;-26.55;-26,55;4
1393;2022-09;3169.83;4623.73;-31.44;-31,44;5
1394;2022-10;2840.48;608.22;367.02;367,02;1
1394;2022-08;499.68;129.39;286.18;286,18;2
1394;2022-09;608.22;499.68;21.72;21,72;3
1394;2022-07;129.39;;;;4
1396;2022-09;4441.16;2334.05;90.28;90,28;1
1396;2022-11;4073.96;3030.39;34.44;34,44;2
1396;2022-08;2334.05;1765.32;32.22;32,22;3
1396;2022-12;4098.15;4073.96;0.59;0,59;4
1396;2022-10;3030.39;4441.16;-31.77;-31,77;5
1401;2022-11;3867.79;1179.86;227.82;227,82;1
1401;2023-01;1808.06;603.06;199.81;199,81;2
1401;2022-10;1179.86;545.45;116.31;116,31;3
1401;2022-08;2503.72;3307.77;-24.31;-24,31;4
1401;2022-09;545.45;2503.72;-78.21;-78,21;5
1402;2022-09;2109.79;786.8;168.15;168,15;1
1402;2022-11;2141.55;2109.79;1.51;1,51;2
1402;2022-08;786.8;1437.52;-45.27;-45,27;3
1402;2022-12;660.52;2141.55;-69.16;-69,16;4
1402;2022-07;1437.52;;;;5
1403;2022-10;2884.14;1842.66;56.52;56,52;1
1403;2022-09;1842.66;2089.67;-11.82;-11,82;2
1403;2022-08;2089.67;3022.8;-30.87;-30,87;3
1403;2022-07;3022.8;;;;4
1404;2022-10;3593.5;1070.45;235.7;235,70;1
1404;2022-08;1247.5;1105.41;12.85;12,85;2
1404;2022-09;1070.45;1247.5;-14.19;-14,19;3
1404;2022-07;1105.41;;;;4
1408;2022-10;6298.14;557.82;1029.06;1.029,06;1
1408;2022-12;4028.67;4854.23;-17.01;-17,01;2
1408;2022-11;4854.23;6298.14;-22.93;-22,93;3
1408;2022-09;557.82;802.0;-30.45;-30,45;4
1408;2022-08;802.0;3968.76;-79.79;-79,79;5
1409;2022-10;1987.56;1162.14;71.03;71,03;1
1409;2022-09;1162.14;803.85;44.57;44,57;2
1409;2022-08;803.85;4889.24;-83.56;-83,56;3
1409;2022-07;4889.24;;;;4
1410;2022-10;7912.01;3759.49;110.45;110,45;1
1410;2022-11;7441.66;7912.01;-5.94;-5,94;2
1410;2022-09;3759.49;6689.82;-43.8;-43,80;3
1410;2022-08;6689.82;12708.9;-47.36;-47,36;4
1410;2022-12;3730.01;7441.66;-49.88;-49,88;5
1415;2022-09;3689.99;3983.01;-7.36;-7,36;1
1415;2022-10;2733.75;3689.99;-25.91;-25,91;2
1415;2022-08;3983.01;7680.45;-48.14;-48,14;3
1415;2022-07;7680.45;;;;4
1416;2022-08;4472.76;3850.48;16.16;16,16;1
1416;2022-10;2180.05;2332.99;-6.56;-6,56;2
1416;2022-09;2332.99;4472.76;-47.84;-47,84;3
1416;2022-07;3850.48;;;;4
1419;2022-11;8110.9;6195.05;30.93;30,93;1
1419;2022-08;7105.92;5938.56;19.66;19,66;2
1419;2022-09;8259.21;7105.92;16.23;16,23;3
1419;2022-12;7762.8;8110.9;-4.29;-4,29;4
1419;2022-10;6195.05;8259.21;-24.99;-24,99;5
1422;2022-10;5432.62;3269.32;66.17;66,17;1
1422;2022-08;5720.65;5378.83;6.35;6,35;2
1422;2022-09;3269.32;5720.65;-42.85;-42,85;3
1422;2022-11;207.58;5432.62;-96.18;-96,18;4
1422;2022-07;5378.83;;;;5
1425;2022-12;2061.78;1421.45;45.05;45,05;1
1425;2022-10;3277.59;2489.33;31.67;31,67;2
1425;2022-08;5133.63;9087.65;-43.51;-43,51;3
1425;2022-09;2489.33;5133.63;-51.51;-51,51;4
1425;2023-01;907.06;2061.78;-56.01;-56,01;5
1432;2022-09;747.4;383.05;95.12;95,12;1
1432;2022-08;383.05;375.06;2.13;2,13;2
1432;2022-10;655.05;747.4;-12.36;-12,36;3
1432;2022-07;375.06;;;;4
1434;2022-10;242.01;460.13;-47.4;-47,40;1
1434;2022-09;460.13;;;;2
1435;2022-09;1451.07;714.6;103.06;103,06;1
1435;2022-10;1717.68;1451.07;18.37;18,37;2
1435;2022-08;714.6;2753.74;-74.05;-74,05;3
1435;2022-07;2753.74;;;;4
1436;2022-09;2130.42;566.59;276.01;276,01;1
1436;2022-10;1061.99;2130.42;-50.15;-50,15;2
1436;2022-08;566.59;2732.0;-79.26;-79,26;3
1436;2022-07;2732.0;;;;4
1442;2022-11;1953.14;1082.76;80.39;80,39;1
1442;2022-09;1861.54;1233.15;50.96;50,96;2
1442;2022-12;1789.2;1953.14;-8.39;-8,39;3
1442;2022-08;1233.15;1749.31;-29.51;-29,51;4
1442;2022-10;1082.76;1861.54;-41.84;-41,84;5
1444;2022-08;5933.21;4344.46;36.57;36,57;1
1444;2022-11;5848.17;4304.68;35.86;35,86;2
1444;2022-10;4304.68;4158.32;3.52;3,52;3
1444;2023-01;1587.64;2131.71;-25.52;-25,52;4
1444;2022-09;4158.32;5933.21;-29.91;-29,91;5
1446;2022-09;1399.13;259.99;438.15;438,15;1
1446;2022-11;1716.74;848.41;102.35;102,35;2
1446;2022-10;848.41;1399.13;-39.36;-39,36;3
1446;2022-08;259.99;2784.61;-90.66;-90,66;4
1446;2022-07;2784.61;;;;5
1447;2022-10;573.59;384.67;49.11;49,11;1
1447;2022-09;384.67;641.27;-40.01;-40,01;2
1447;2022-08;641.27;1071.4;-40.15;-40,15;3
1447;2022-07;1071.4;;;;4
1449;2022-09;317.89;251.87;26.21;26,21;1
1449;2022-08;251.87;1252.77;-79.89;-79,89;2
